,anime_id,name,genre,type,episodes,rating,members
2330,1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi, Shoujo,Movie,1,7.29,2861
11606,3385,Dorei Ichiba,Hentai,OVA,3,6.37,2049
7024,816,Nanako Kaitai Shinsho,Comedy,OVA,6,5.79,6733
7024,816,Nanako Kaitai Shinsho, Mecha,OVA,6,5.79,6733
7024,816,Nanako Kaitai Shinsho, Military,OVA,6,5.79,6733
7024,816,Nanako Kaitai Shinsho, Sci-Fi,OVA,6,5.79,6733
11885,5614,Shikkaku Ishi,Hentai,OVA,2,5.95,434
3303,2613,Mirai Shounen Conan 2: Taiga Daibouken,Adventure,TV,24,7.03,931
3303,2613,Mirai Shounen Conan 2: Taiga Daibouken, Drama,TV,24,7.03,931
3303,2613,Mirai Shounen Conan 2: Taiga Daibouken, Sci-Fi,TV,24,7.03,931
1899,10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Comedy,Special,1,7.41,41241
1899,10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥, School,Special,1,7.41,41241
1899,10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥, Shoujo,Special,1,7.41,41241
6690,4012,First Squad,Action,Music,1,5.99,4946
6690,4012,First Squad, Music,Music,1,5.99,4946
8393,13507,Cofun Gal no Coffy: Okehazama no Tatakai,Comedy,Movie,1,5.13,66
8393,13507,Cofun Gal no Coffy: Okehazama no Tatakai, Historical,Movie,1,5.13,66
8393,13507,Cofun Gal no Coffy: Okehazama no Tatakai, Parody,Movie,1,5.13,66
3940,13755,Feeling from Mountain and Water,Music,Movie,1,6.82,437
2820,10775,SKET Dance: Demystifying Special,School,Special,1,7.16,3276
2820,10775,SKET Dance: Demystifying Special, Shounen,Special,1,7.16,3276
6038,4129,Mahou no Tenshi Creamy Mami: Curtain Call,Comedy,Music,1,6.27,298
6038,4129,Mahou no Tenshi Creamy Mami: Curtain Call, Music,Music,1,6.27,298
6038,4129,Mahou no Tenshi Creamy Mami: Curtain Call, Shoujo,Music,1,6.27,298
73,5028,Major S5,Comedy,TV,25,8.58,28653
73,5028,Major S5, Drama,TV,25,8.58,28653
73,5028,Major S5, Romance,TV,25,8.58,28653
73,5028,Major S5, Sports,TV,25,8.58,28653
2851,31378,Owari no Seraph: Kyuuketsuki Shahar,Action,OVA,1,7.15,17815
2851,31378,Owari no Seraph: Kyuuketsuki Shahar, Drama,OVA,1,7.15,17815
2851,31378,Owari no Seraph: Kyuuketsuki Shahar, Shounen,OVA,1,7.15,17815
2851,31378,Owari no Seraph: Kyuuketsuki Shahar, Supernatural,OVA,1,7.15,17815
2851,31378,Owari no Seraph: Kyuuketsuki Shahar, Vampire,OVA,1,7.15,17815
7891,7026,Mado,Comedy,Movie,1,4.73,454
5547,5168,Hairy Tale,Historical,Special,1,6.42,3510
5547,5168,Hairy Tale, Samurai,Special,1,6.42,3510
5788,15565,Maken-Ki! Two,Action,TV,10,6.35,49842
5788,15565,Maken-Ki! Two, Ecchi,TV,10,6.35,49842
5788,15565,Maken-Ki! Two, Harem,TV,10,6.35,49842
5788,15565,Maken-Ki! Two, Martial Arts,TV,10,6.35,49842
5788,15565,Maken-Ki! Two, School,TV,10,6.35,49842
5788,15565,Maken-Ki! Two, Super Power,TV,10,6.35,49842
2615,11761,Medaka Box,Action,TV,12,7.21,110042
2615,11761,Medaka Box, Comedy,TV,12,7.21,110042
2615,11761,Medaka Box, Ecchi,TV,12,7.21,110042
2615,11761,Medaka Box, Martial Arts,TV,12,7.21,110042
2615,11761,Medaka Box, School,TV,12,7.21,110042
2615,11761,Medaka Box, Shounen,TV,12,7.21,110042
2615,11761,Medaka Box, Super Power,TV,12,7.21,110042
1413,27631,God Eater,Action,TV,13,7.55,192433
1413,27631,God Eater, Fantasy,TV,13,7.55,192433
1413,27631,God Eater, Military,TV,13,7.55,192433
1413,27631,God Eater, Sci-Fi,TV,13,7.55,192433
2474,2664,Doraemon Movie 19: Nobita no Nankai Daibouken,Adventure,Movie,1,7.25,1327
2474,2664,Doraemon Movie 19: Nobita no Nankai Daibouken, Comedy,Movie,1,7.25,1327
2474,2664,Doraemon Movie 19: Nobita no Nankai Daibouken, Fantasy,Movie,1,7.25,1327
2474,2664,Doraemon Movie 19: Nobita no Nankai Daibouken, Kids,Movie,1,7.25,1327
2474,2664,Doraemon Movie 19: Nobita no Nankai Daibouken, Sci-Fi,Movie,1,7.25,1327
2474,2664,Doraemon Movie 19: Nobita no Nankai Daibouken, Shounen,Movie,1,7.25,1327
5331,3356,Mahoutsukai Sally,Fantasy,TV,109,6.49,1478
5331,3356,Mahoutsukai Sally, Magic,TV,109,6.49,1478
5331,3356,Mahoutsukai Sally, School,TV,109,6.49,1478
5331,3356,Mahoutsukai Sally, Shoujo,TV,109,6.49,1478
5345,27405,Zou no Senaka: Tabidatsu Hi,Drama,OVA,1,6.49,136
5345,27405,Zou no Senaka: Tabidatsu Hi, Seinen,OVA,1,6.49,136
5345,27405,Zou no Senaka: Tabidatsu Hi, Slice of Life,OVA,1,6.49,136
1699,1078,Cardcaptor Sakura: Leave It to Kero-chan,Comedy,Movie,1,7.46,20410
242,31174,Osomatsu-san,Comedy,TV,25,8.27,60988
242,31174,Osomatsu-san, Parody,TV,25,8.27,60988
1513,24037,Selector Spread WIXOSS,Game,TV,12,7.52,42918
1513,24037,Selector Spread WIXOSS, Psychological,TV,12,7.52,42918
11408,4698,Jokei Kazoku: Inbou,Hentai,OVA,2,6.67,2735
4763,30531,Gakuen Handsome The Animation,Comedy,OVA,1,6.63,2038
4763,30531,Gakuen Handsome The Animation, Parody,OVA,1,6.63,2038
4763,30531,Gakuen Handsome The Animation, School,OVA,1,6.63,2038
4763,30531,Gakuen Handsome The Animation, Shounen Ai,OVA,1,6.63,2038
9849,8229,"on-chan, Yume Power Daibouken!",Fantasy,Special,1,5.4,98
12158,5568,"Rinkan Gakuen: Yamete! ...Okaasan, Minaide!",Hentai,OVA,1,5.43,1325
9545,20453,Mikosuri Han-Gekijou,Comedy,OVA,1,5.43,60
9545,20453,Mikosuri Han-Gekijou, Parody,OVA,1,5.43,60
11803,3951,Shimai Ijiri,Hentai,OVA,2,6.07,818
3103,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide,Action,OVA,1,7.08,27030
3103,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide, Comedy,OVA,1,7.08,27030
3103,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide, Harem,OVA,1,7.08,27030
3103,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide, Mecha,OVA,1,7.08,27030
3103,20045,IS: Infinite Stratos 2 - Hitonatsu no Omoide, Sci-Fi,OVA,1,7.08,27030
9088,19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,Adventure,Movie,1,6.73,107
9088,19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago, Comedy,Movie,1,6.73,107
9088,19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago, Kids,Movie,1,6.73,107
7550,30327,New York Trip,Dementia,Movie,1,5.31,131
4054,2802,Candy Candy: Candy no Natsu Yasumi,Drama,Movie,1,6.81,1046
4054,2802,Candy Candy: Candy no Natsu Yasumi, Shoujo,Movie,1,6.81,1046
4054,2802,Candy Candy: Candy no Natsu Yasumi, Slice of Life,Movie,1,6.81,1046
6104,4461,Kouchou-sensei to Kujira,Drama,Movie,1,6.25,1441
2462,3624,Seimei no Kagaku: Micro Patrol,Adventure,TV,26,7.26,801
10378,10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu,Comedy,Movie,1,6.73,130
10378,10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu, Fantasy,Movie,1,6.73,130
10378,10059,Sore Ike! Anpanman: Tsumiki Shiro no Himitsu, Kids,Movie,1,6.73,130
9908,28089,Oyo Neko Bunyan,Comedy,TV,31,6.0,51
9908,28089,Oyo Neko Bunyan, Kids,TV,31,6.0,51
11295,31189,Watashi ga Toriko ni Natte Yaru,Hentai,OVA,2,6.87,2330
1735,31771,Amanchu!,Comedy,TV,12,7.45,40481
1735,31771,Amanchu!, School,TV,12,7.45,40481
1735,31771,Amanchu!, Shounen,TV,12,7.45,40481
1735,31771,Amanchu!, Slice of Life,TV,12,7.45,40481
10364,27373,Sore Ike! Anpanman: Otanjoubi Series,Comedy,OVA,12,5.64,66
10364,27373,Sore Ike! Anpanman: Otanjoubi Series, Fantasy,OVA,12,5.64,66
10364,27373,Sore Ike! Anpanman: Otanjoubi Series, Kids,OVA,12,5.64,66
4247,16756,Kuiba: Zhi Shiwanhuoji,Action,Movie,1,6.77,487
4247,16756,Kuiba: Zhi Shiwanhuoji, Adventure,Movie,1,6.77,487
4247,16756,Kuiba: Zhi Shiwanhuoji, Fantasy,Movie,1,6.77,487
4247,16756,Kuiba: Zhi Shiwanhuoji, Kids,Movie,1,6.77,487
4578,925,Transformers Headmasters,Adventure,TV,35,6.69,1768
4578,925,Transformers Headmasters, Mecha,TV,35,6.69,1768
4578,925,Transformers Headmasters, Sci-Fi,TV,35,6.69,1768
4578,925,Transformers Headmasters, Shounen,TV,35,6.69,1768
3167,2916,Genki Bakuhatsu Ganbaruger,Mecha,TV,47,7.06,367
3167,2916,Genki Bakuhatsu Ganbaruger, Shounen,TV,47,7.06,367
3933,4339,Ashita e Attack!,Drama,TV,23,6.84,616
3933,4339,Ashita e Attack!, School,TV,23,6.84,616
3933,4339,Ashita e Attack!, Sports,TV,23,6.84,616
11397,5424,Oppai Life,Hentai,OVA,2,6.7,4247
7966,5814,Dankichi-jima no Olympic Taikai,Action,Movie,1,4.4,634
7966,5814,Dankichi-jima no Olympic Taikai, Sports,Movie,1,4.4,634
12233,3584,Injuu Nerawareta Idol,Demons,OVA,1,4.95,652
12233,3584,Injuu Nerawareta Idol, Hentai,OVA,1,4.95,652
10449,8644,Sylvanian Families,Comedy,Special,3,5.62,99
10449,8644,Sylvanian Families, Fantasy,Special,3,5.62,99
10449,8644,Sylvanian Families, Kids,Special,3,5.62,99
6681,2616,Sora Iro no Tane,Kids,Special,1,6.0,2016
5568,21119,Sister Princess: Re Pure Character&#039;s,Drama,Special,12,6.42,544
5568,21119,Sister Princess: Re Pure Character&#039;s, Romance,Special,12,6.42,544
6212,669,Kujibiki Unbalance,Comedy,OVA,3,6.21,8291
6212,669,Kujibiki Unbalance, Romance,OVA,3,6.21,8291
6212,669,Kujibiki Unbalance, School,OVA,3,6.21,8291
10354,10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,Comedy,Movie,1,5.61,113
10354,10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken, Fantasy,Movie,1,5.61,113
10354,10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken, Kids,Movie,1,5.61,113
4482,8713,Akai Ito,Drama,Special,1,6.71,1648
4482,8713,Akai Ito, Romance,Special,1,6.71,1648
4482,8713,Akai Ito, Slice of Life,Special,1,6.71,1648
11538,733,Kizuna,Drama,OVA,2,6.46,6547
11538,733,Kizuna, Romance,OVA,2,6.46,6547
11538,733,Kizuna, Yaoi,OVA,2,6.46,6547
5826,30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou,Action,Special,1,6.34,384
5826,30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou, Adventure,Special,1,6.34,384
5826,30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou, Comedy,Special,1,6.34,384
5826,30155,Hoshi no Kirby: Tokubetsu-hen - Taose!! Koukaku Majuu Ebizou, Fantasy,Special,1,6.34,384
5372,28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,Comedy,Special,3,6.48,2190
5372,28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special, Fantasy,Special,3,6.48,2190
5372,28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special, Supernatural,Special,3,6.48,2190
10199,25093,Shiawase no Ouji,Kids,Movie,1,6.57,65
2957,1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079,Mecha,OVA,3,7.12,7862
2957,1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079, Military,OVA,3,7.12,7862
2957,1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079, Sci-Fi,OVA,3,7.12,7862
2957,1916,Mobile Suit Gundam MS IGLOO: Apocalypse 0079, Space,OVA,3,7.12,7862
684,8311,Tegamibachi Reverse,Adventure,TV,25,7.9,36228
684,8311,Tegamibachi Reverse, Fantasy,TV,25,7.9,36228
684,8311,Tegamibachi Reverse, Shounen,TV,25,7.9,36228
684,8311,Tegamibachi Reverse, Supernatural,TV,25,7.9,36228
5893,17897,Hana wa Saku,Music,Special,1,6.32,762
9300,15227,Kono Sekai no Katasumi ni,Drama,Movie,1,8.14,8028
9300,15227,Kono Sekai no Katasumi ni, Historical,Movie,1,8.14,8028
1655,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio,Adventure,OVA,1,7.47,5369
1655,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio, Comedy,OVA,1,7.47,5369
1655,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio, Mystery,OVA,1,7.47,5369
1655,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio, Police,OVA,1,7.47,5369
1655,10531,Detective Conan Magic File 5: Niigata - Tokyo Omiyage Capriccio, Shounen,OVA,1,7.47,5369
609,13117,Hakuouki Movie 1: Kyoto Ranbu,Action,Movie,1,7.94,12076
609,13117,Hakuouki Movie 1: Kyoto Ranbu, Drama,Movie,1,7.94,12076
609,13117,Hakuouki Movie 1: Kyoto Ranbu, Historical,Movie,1,7.94,12076
609,13117,Hakuouki Movie 1: Kyoto Ranbu, Josei,Movie,1,7.94,12076
609,13117,Hakuouki Movie 1: Kyoto Ranbu, Samurai,Movie,1,7.94,12076
609,13117,Hakuouki Movie 1: Kyoto Ranbu, Supernatural,Movie,1,7.94,12076
833,3713,Jigoku Shoujo Mitsuganae,Mystery,TV,26,7.81,58993
833,3713,Jigoku Shoujo Mitsuganae, Psychological,TV,26,7.81,58993
833,3713,Jigoku Shoujo Mitsuganae, Supernatural,TV,26,7.81,58993
6052,20053,Wizard Barristers: Benmashi Cecil,Magic,TV,12,6.27,38188
1003,6773,Shakugan no Shana III (Final),Action,TV,24,7.73,133010
1003,6773,Shakugan no Shana III (Final), Drama,TV,24,7.73,133010
1003,6773,Shakugan no Shana III (Final), Fantasy,TV,24,7.73,133010
1003,6773,Shakugan no Shana III (Final), Romance,TV,24,7.73,133010
1003,6773,Shakugan no Shana III (Final), Supernatural,TV,24,7.73,133010
3370,3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei,Drama,OVA,4,7.01,1236
3370,3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei, Sci-Fi,OVA,4,7.01,1236
3370,3854,Ginga Tetsudou Monogatari: Wasurerareta Toki no Wakusei, Space,OVA,4,7.01,1236
5953,3936,Personal Computer Travel Tanteidan,Adventure,TV,26,6.3,606
5953,3936,Personal Computer Travel Tanteidan, Historical,TV,26,6.3,606
5953,3936,Personal Computer Travel Tanteidan, Kids,TV,26,6.3,606
5953,3936,Personal Computer Travel Tanteidan, Sci-Fi,TV,26,6.3,606
658,388,Capeta,Cars,TV,52,7.91,9711
658,388,Capeta, Shounen,TV,52,7.91,9711
658,388,Capeta, Sports,TV,52,7.91,9711
1697,31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Romance,Movie,1,7.47,35058
1697,31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai, School,Movie,1,7.47,35058
1728,8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth,Action,Movie,1,7.46,8266
1728,8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth, Drama,Movie,1,7.46,8266
1728,8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth, Mecha,Movie,1,7.46,8266
1728,8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth, Military,Movie,1,7.46,8266
1728,8098,Soukyuu no Fafner: Dead Aggressor - Heaven and Earth, Sci-Fi,Movie,1,7.46,8266
2433,2825,Arabian Nights: Sindbad no Bouken (TV),Adventure,TV,52,7.26,2631
2433,2825,Arabian Nights: Sindbad no Bouken (TV), Fantasy,TV,52,7.26,2631
2433,2825,Arabian Nights: Sindbad no Bouken (TV), Magic,TV,52,7.26,2631
2433,2825,Arabian Nights: Sindbad no Bouken (TV), Romance,TV,52,7.26,2631
1717,601,Nekojiru-sou,Comedy,OVA,1,7.46,34568
1717,601,Nekojiru-sou, Dementia,OVA,1,7.46,34568
1717,601,Nekojiru-sou, Psychological,OVA,1,7.46,34568
2575,2199,Chirin no Suzu,Adventure,Movie,1,7.22,3344
2575,2199,Chirin no Suzu, Drama,Movie,1,7.22,3344
2575,2199,Chirin no Suzu, Fantasy,Movie,1,7.22,3344
12172,3563,Momone,Hentai,OVA,1,5.38,838
10234,22997,Shin Skyers 5,Action,TV,26,6.25,68
10234,22997,Shin Skyers 5, Sci-Fi,TV,26,6.25,68
2021,75,Soukyuu no Fafner: Dead Aggressor,Action,TV,25,7.38,27516
2021,75,Soukyuu no Fafner: Dead Aggressor, Drama,TV,25,7.38,27516
2021,75,Soukyuu no Fafner: Dead Aggressor, Mecha,TV,25,7.38,27516
2021,75,Soukyuu no Fafner: Dead Aggressor, Military,TV,25,7.38,27516
2021,75,Soukyuu no Fafner: Dead Aggressor, Sci-Fi,TV,25,7.38,27516
2039,655,Galaxy Angel 4,Comedy,TV,13,7.37,5046
2039,655,Galaxy Angel 4, Sci-Fi,TV,13,7.37,5046
9297,27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV),Comedy,TV,12,5.53,236
9297,27519,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www (TV), Fantasy,TV,12,5.53,236
70,28805,Bakemono no Ko,Adventure,Movie,1,8.58,80825
70,28805,Bakemono no Ko, Supernatural,Movie,1,8.58,80825
2724,1569,Otome wa Boku ni Koishiteru,Comedy,TV,12,7.18,42190
2724,1569,Otome wa Boku ni Koishiteru, Drama,TV,12,7.18,42190
2724,1569,Otome wa Boku ni Koishiteru, Romance,TV,12,7.18,42190
2724,1569,Otome wa Boku ni Koishiteru, School,TV,12,7.18,42190
2104,61,D.N.Angel,Action,TV,26,7.35,126914
2104,61,D.N.Angel, Comedy,TV,26,7.35,126914
2104,61,D.N.Angel, Fantasy,TV,26,7.35,126914
2104,61,D.N.Angel, Magic,TV,26,7.35,126914
2104,61,D.N.Angel, Romance,TV,26,7.35,126914
2104,61,D.N.Angel, School,TV,26,7.35,126914
2104,61,D.N.Angel, Shoujo,TV,26,7.35,126914
8896,10509,Hoero! Bun Bun (Movie),Kids,Movie,1,6.28,120
10868,5821,Zenmai Zamurai,Comedy,TV,30,6.44,152
10868,5821,Zenmai Zamurai, Kids,TV,30,6.44,152
7507,32767,Hane,Music,Music,1,5.36,97
370,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",Drama,Special,1,8.14,160423
370,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen", Romance,Special,1,8.14,160423
370,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen", School,Special,1,8.14,160423
370,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen", Slice of Life,Special,1,8.14,160423
5967,346,W: Wish,Drama,TV,13,6.3,10523
5967,346,W: Wish, Harem,TV,13,6.3,10523
5967,346,W: Wish, Romance,TV,13,6.3,10523
5967,346,W: Wish, School,TV,13,6.3,10523
5967,346,W: Wish, Slice of Life,TV,13,6.3,10523
9169,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,Adventure,Special,2,6.24,103
9169,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials, Drama,Special,2,6.24,103
9169,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials, Historical,Special,2,6.24,103
9169,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials, Slice of Life,Special,2,6.24,103
3516,14751,Bishoujo Senshi Sailor Moon Crystal,Demons,ONA,26,6.96,69702
3516,14751,Bishoujo Senshi Sailor Moon Crystal, Magic,ONA,26,6.96,69702
3516,14751,Bishoujo Senshi Sailor Moon Crystal, Romance,ONA,26,6.96,69702
3516,14751,Bishoujo Senshi Sailor Moon Crystal, Shoujo,ONA,26,6.96,69702
392,2924,ef: A Tale of Memories.,Drama,TV,12,8.12,151106
392,2924,ef: A Tale of Memories., Mystery,TV,12,8.12,151106
392,2924,ef: A Tale of Memories., Romance,TV,12,8.12,151106
38,19,Monster,Drama,TV,74,8.72,247562
38,19,Monster, Horror,TV,74,8.72,247562
38,19,Monster, Mystery,TV,74,8.72,247562
38,19,Monster, Police,TV,74,8.72,247562
38,19,Monster, Psychological,TV,74,8.72,247562
38,19,Monster, Seinen,TV,74,8.72,247562
38,19,Monster, Thriller,TV,74,8.72,247562
4970,6093,Anmitsu Hime,Comedy,TV,51,6.58,407
4970,6093,Anmitsu Hime, Historical,TV,51,6.58,407
4970,6093,Anmitsu Hime, Shoujo,TV,51,6.58,407
10683,33787,Usamaru,Comedy,ONA,12,5.0,54
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;,Action,OVA,1,7.61,52312
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;, Drama,OVA,1,7.61,52312
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;, Horror,OVA,1,7.61,52312
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;, Mystery,OVA,1,7.61,52312
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;, Psychological,OVA,1,7.61,52312
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;, Supernatural,OVA,1,7.61,52312
11874,4730,Inyoku Tokkyuu Zetsurinou,Hentai,OVA,1,5.96,2238
5661,25365,Pokemon XY: Koukoku no Princess Diancie,Comedy,Special,1,6.4,2829
5661,25365,Pokemon XY: Koukoku no Princess Diancie, Fantasy,Special,1,6.4,2829
5661,25365,Pokemon XY: Koukoku no Princess Diancie, Kids,Special,1,6.4,2829
5824,7596,Haiyoru! Nyaruani,Comedy,OVA,9,6.34,18386
5824,7596,Haiyoru! Nyaruani, Parody,OVA,9,6.34,18386
5824,7596,Haiyoru! Nyaruani, Sci-Fi,OVA,9,6.34,18386
5377,2631,The☆Doraemons: Goal! Goal! Goal!!,Comedy,Movie,1,6.48,496
5377,2631,The☆Doraemons: Goal! Goal! Goal!!, Fantasy,Movie,1,6.48,496
5377,2631,The☆Doraemons: Goal! Goal! Goal!!, Kids,Movie,1,6.48,496
5377,2631,The☆Doraemons: Goal! Goal! Goal!!, Sci-Fi,Movie,1,6.48,496
5377,2631,The☆Doraemons: Goal! Goal! Goal!!, Shounen,Movie,1,6.48,496
5377,2631,The☆Doraemons: Goal! Goal! Goal!!, Sports,Movie,1,6.48,496
3651,4854,Fuuma no Kojirou: Yasha-hen,Action,OVA,6,6.92,819
9401,17102,Lolling Seutajeu,Kids,TV,26,5.6,84
9401,17102,Lolling Seutajeu, Sports,TV,26,5.6,84
4684,3391,Maicching Machiko-sensei,Comedy,TV,95,6.66,891
4684,3391,Maicching Machiko-sensei, Ecchi,TV,95,6.66,891
4684,3391,Maicching Machiko-sensei, School,TV,95,6.66,891
2471,5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,Comedy,Special,9,7.25,22926
2471,5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama, Ecchi,Special,9,7.25,22926
2471,5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama, Slice of Life,Special,9,7.25,22926
1422,207,Lodoss-tou Senki,Action,OVA,13,7.55,28462
1422,207,Lodoss-tou Senki, Adventure,OVA,13,7.55,28462
1422,207,Lodoss-tou Senki, Fantasy,OVA,13,7.55,28462
1422,207,Lodoss-tou Senki, Magic,OVA,13,7.55,28462
1422,207,Lodoss-tou Senki, Shounen,OVA,13,7.55,28462
1422,207,Lodoss-tou Senki, Supernatural,OVA,13,7.55,28462
8361,33262,Chobitto Zukan,Fantasy,TV,52,4.5,63
8361,33262,Chobitto Zukan, Kids,TV,52,4.5,63
926,24913,Bokura wa Minna Kawaisou: Hajimete no,Comedy,Special,1,7.76,20622
926,24913,Bokura wa Minna Kawaisou: Hajimete no, Romance,Special,1,7.76,20622
926,24913,Bokura wa Minna Kawaisou: Hajimete no, School,Special,1,7.76,20622
926,24913,Bokura wa Minna Kawaisou: Hajimete no, Slice of Life,Special,1,7.76,20622
5373,16415,Sousei no Aquarion Special,Comedy,Special,1,6.48,1419
5373,16415,Sousei no Aquarion Special, Mecha,Special,1,6.48,1419
2748,5978,Kannagi: Moshimo Kannagi ga Attara...,Comedy,Special,1,7.17,22155
2748,5978,Kannagi: Moshimo Kannagi ga Attara..., School,Special,1,7.17,22155
2748,5978,Kannagi: Moshimo Kannagi ga Attara..., Shounen,Special,1,7.17,22155
2748,5978,Kannagi: Moshimo Kannagi ga Attara..., Supernatural,Special,1,7.17,22155
3500,1423,Lupin III: Napoleon no Jisho wo Ubae,Action,Special,1,6.97,2507
3500,1423,Lupin III: Napoleon no Jisho wo Ubae, Adventure,Special,1,6.97,2507
3500,1423,Lupin III: Napoleon no Jisho wo Ubae, Comedy,Special,1,6.97,2507
3500,1423,Lupin III: Napoleon no Jisho wo Ubae, Shounen,Special,1,6.97,2507
11261,734,Kizuna: Koi no kara Sawagi,Drama,OVA,1,6.94,4127
11261,734,Kizuna: Koi no kara Sawagi, Romance,OVA,1,6.94,4127
11261,734,Kizuna: Koi no kara Sawagi, Yaoi,OVA,1,6.94,4127
1246,1195,Zero no Tsukaima,Action,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Adventure,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Comedy,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Ecchi,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Fantasy,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Harem,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Magic,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, Romance,TV,13,7.62,346828
1246,1195,Zero no Tsukaima, School,TV,13,7.62,346828
7274,28041,Baguda-jou no Touzoku,Adventure,Movie,1,5.58,185
7274,28041,Baguda-jou no Touzoku, Historical,Movie,1,5.58,185
7274,28041,Baguda-jou no Touzoku, Romance,Movie,1,5.58,185
2815,22663,Seiken Tsukai no World Break,Action,TV,12,7.16,97401
2815,22663,Seiken Tsukai no World Break, Fantasy,TV,12,7.16,97401
2815,22663,Seiken Tsukai no World Break, Harem,TV,12,7.16,97401
2815,22663,Seiken Tsukai no World Break, Romance,TV,12,7.16,97401
2815,22663,Seiken Tsukai no World Break, School,TV,12,7.16,97401
2815,22663,Seiken Tsukai no World Break, Supernatural,TV,12,7.16,97401
11495,33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,Fantasy,Special,1,6.53,415
11495,33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi, Hentai,Special,1,6.53,415
4943,16199,Girls und Panzer: Shoukai Shimasu!,Military,Special,2,6.59,11042
4943,16199,Girls und Panzer: Shoukai Shimasu!, School,Special,2,6.59,11042
10295,1863,Silk Road Shounen Yuuto,Adventure,TV,26,5.92,235
10295,1863,Silk Road Shounen Yuuto, Fantasy,TV,26,5.92,235
10295,1863,Silk Road Shounen Yuuto, Historical,TV,26,5.92,235
