,anime_id,name,genre,type,episodes,rating,members
370,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen","Drama, Romance, School, Slice of Life",Special,1,8.14,160423
5967,346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.3,10523
9169,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,"Adventure, Drama, Historical, Slice of Life",Special,2,6.24,103
3516,14751,Bishoujo Senshi Sailor Moon Crystal,"Demons, Magic, Romance, Shoujo",ONA,26,6.96,69702
392,2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106
38,19,Monster,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",TV,74,8.72,247562
4970,6093,Anmitsu Hime,"Comedy, Historical, Shoujo",TV,51,6.58,407
10683,33787,Usamaru,Comedy,ONA,12,5.0,54
1268,31297,Tokyo Ghoul: &quot;Pinto&quot;,"Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1,7.61,52312
11874,4730,Inyoku Tokkyuu Zetsurinou,Hentai,OVA,1,5.96,2238
5661,25365,Pokemon XY: Koukoku no Princess Diancie,"Comedy, Fantasy, Kids",Special,1,6.4,2829
5824,7596,Haiyoru! Nyaruani,"Comedy, Parody, Sci-Fi",OVA,9,6.34,18386
5377,2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Movie,1,6.48,496
3651,4854,Fuuma no Kojirou: Yasha-hen,Action,OVA,6,6.92,819
9401,17102,Lolling Seutajeu,"Kids, Sports",TV,26,5.6,84
4684,3391,Maicching Machiko-sensei,"Comedy, Ecchi, School",TV,95,6.66,891
2471,5163,Code Geass: Hangyaku no Lelouch R2 Picture Drama,"Comedy, Ecchi, Slice of Life",Special,9,7.25,22926
1422,207,Lodoss-tou Senki,"Action, Adventure, Fantasy, Magic, Shounen, Supernatural",OVA,13,7.55,28462
8361,33262,Chobitto Zukan,"Fantasy, Kids",TV,52,4.5,63
926,24913,Bokura wa Minna Kawaisou: Hajimete no,"Comedy, Romance, School, Slice of Life",Special,1,7.76,20622
5373,16415,Sousei no Aquarion Special,"Comedy, Mecha",Special,1,6.48,1419
2748,5978,Kannagi: Moshimo Kannagi ga Attara...,"Comedy, School, Shounen, Supernatural",Special,1,7.17,22155
3500,1423,Lupin III: Napoleon no Jisho wo Ubae,"Action, Adventure, Comedy, Shounen",Special,1,6.97,2507
11261,734,Kizuna: Koi no kara Sawagi,"Drama, Romance, Yaoi",OVA,1,6.94,4127
1246,1195,Zero no Tsukaima,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School",TV,13,7.62,346828
7274,28041,Baguda-jou no Touzoku,"Adventure, Historical, Romance",Movie,1,5.58,185
2815,22663,Seiken Tsukai no World Break,"Action, Fantasy, Harem, Romance, School, Supernatural",TV,12,7.16,97401
11495,33588,Shinkyoku no Grimoire The Animation: Unico no Natsuyasumi,"Fantasy, Hentai",Special,1,6.53,415
4943,16199,Girls und Panzer: Shoukai Shimasu!,"Military, School",Special,2,6.59,11042
10295,1863,Silk Road Shounen Yuuto,"Adventure, Fantasy, Historical",TV,26,5.92,235
9042,9525,Junod,"Drama, Historical",Special,1,6.97,235
6949,13249,Lupin VIII,"Adventure, Comedy, Shounen",Special,1,5.83,1166
7813,6850,Norakuro Shoui: Nichiyoubi no Kaijiken,"Action, Military",Movie,1,4.94,443
4646,1085,Interlude,"Adventure, Horror, Mystery",OVA,3,6.67,7573
142,4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736
1900,147,Kimi ga Nozomu Eien,"Drama, Romance, Slice of Life",TV,14,7.41,90379
5003,6555,Pokemon: Pikachu no Kirakira Daisousaku!,"Adventure, Comedy, Fantasy, Kids",Special,1,6.58,3786
8041,22161,Scrap Diary,Dementia,Movie,1,3.59,470
9678,30975,Nanoha,"Drama, Historical, Kids",OVA,1,4.5,52
371,589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575
4899,30237,Hyakka Ryouran: Samurai After Specials,Ecchi,Special,2,6.6,3703
11621,2868,Kazama Mana,Hentai,OVA,1,6.36,3252
3494,24347,Inazuma Eleven: Chou Jigen Dream Match,"Shounen, Sports, Super Power",Movie,1,6.97,2280
3367,12565,Fate/Prototype,"Action, Fantasy, Magic, Romance, Shounen, Supernatural",OVA,1,7.01,43469
9733,9242,Nine: Original Han,"Action, School, Sports",Movie,1,6.47,158
8286,29742,Butazuka,Slice of Life,ONA,13,5.2,44
5140,13935,Houkago Midnighters,"Fantasy, Kids",Movie,1,6.54,847
4693,16680,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,12517
1541,9959,Raiyantsuuri no Uta,"Drama, Historical",Movie,1,7.51,465
1970,4639,Gosenzo-sama Banbanzai!,"Comedy, Sci-Fi",OVA,6,7.39,2095
11591,753,Chijoku Shinsatsushitsu,Hentai,OVA,2,6.38,2825
9865,29275,Ooedo Torimonochou: Nezumi Kozou,"Historical, Kids, Mystery",OVA,1,8.0,41
11741,3795,Hana to Hebi The Animation,Hentai,OVA,3,6.17,1394
2301,4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.3,22991
11583,1275,Can Can Bunny Extra,"Fantasy, Hentai, Romance",OVA,6,6.39,2029
2149,4550,Hyakko,"Comedy, School, Slice of Life",TV,13,7.34,33112
10352,21955,Sore Ike! Anpanman: Kokin-chan to Namida no Christmas,"Comedy, Fantasy, Kids",Special,1,5.33,66
8156,25089,Araiguma Rascal Specials,"Drama, Slice of Life",Special,2,5.67,101
1105,11359,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,"Action, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Special,1,7.68,17166
10229,17315,Shin Pro Golfer Saru,"Kids, Sports",TV,10,7.0,69
7743,31014,Aru Zombie Shoujo no Sainan,"Action, Horror",Special,1,5.07,360
8555,19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,"Adventure, Sci-Fi, Shounen, Space",OVA,11,6.25,91
11553,13217,Hishoka Drop The Animation,Hentai,OVA,1,6.43,1974
1588,17535,Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa,"Fantasy, Magic, Shounen",Special,1,7.49,34230
3977,12585,Inazuma Eleven Go Recap,"Shounen, Sports, Super Power",Special,1,6.83,1697
9857,29795,Onigakure Yama no Soba no Hana,"Demons, Historical, Kids",Movie,1,5.81,91
8131,25971,Angel (Special),Dementia,Special,1,5.59,137
3635,3765,Pygmalio,"Adventure, Fantasy",TV,39,6.93,533
9624,12613,Morizo to Kikkoro,Kids,TV,52,5.42,76
6099,32548,Imawa no Kuni no Alice,Action,ONA,1,6.25,824
11590,2507,Tsuma Tsuma,Hentai,OVA,2,6.39,2208
161,32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641
3907,30651,Itoshi no Muco,"Comedy, Slice of Life",TV,25,6.86,4272
3688,649,Hanaukyou Maid-tai: La Verite,"Comedy, Ecchi, Harem, Romance",TV,12,6.91,14069
7740,5622,The Chocolate Panic Picture Show,"Dementia, Psychological",OVA,1,5.08,1024
8781,26141,Hato yo: Hiroshima no Sora wo,"Historical, Kids",OVA,1,8.5,71
6483,12145,Backkom,"Comedy, Kids",TV,52,6.09,423
8923,9950,Hulu Xiongdi,"Action, Super Power",TV,13,7.4,170
4524,4361,Grenadier: Hohoemi no Senshi Specials,"Comedy, Ecchi, Parody",Special,7,6.7,4220
7414,8717,Kumo ga Haretara,Music,Music,1,5.45,297
4783,684,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",TV,11,6.64,3674
7927,30092,Wakie Wakie,Music,Music,1,4.62,192
6632,31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,"Comedy, Mecha, Police, Sci-Fi",TV,12,6.02,37993
2136,13677,Ao no Exorcist Movie Special,"Comedy, Parody",Special,1,7.34,20543
2098,30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,9638
6596,2607,Birth,"Action, Adventure, Comedy, Sci-Fi",OVA,1,6.04,2129
1358,10209,Kore wa Zombie Desu ka? OVA,"Action, Comedy, Ecchi, Harem, Magic, Supernatural",OVA,2,7.57,73826
5819,8178,Fujoshi no Hinkaku,Slice of Life,OVA,1,6.34,633
2758,10302,Pokemon Diamond &amp; Pearl Specials,"Action, Comedy, Fantasy, Kids",Special,2,7.17,5913
11370,30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,Hentai,OVA,2,6.75,2568
964,1830,Utawarerumono Specials,"Action, Comedy, Drama, Fantasy",Special,6,7.75,11149
10500,33822,Ten ni Yaka Reru: E ni Yoru Shougen,"Drama, Historical",OVA,1,7.0,20
8073,16564,84 Taekwon V,"Action, Mecha, Sci-Fi",Movie,1,4.64,151
6479,3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,Comedy,Special,3,6.1,1266
5732,2714,Sotsugyou: Graduation,"Drama, School",OVA,2,6.37,548
9023,10741,Jingi,"Adventure, Drama, Police",OVA,2,5.86,124
8534,29961,Feng Ji Yun Nu,"Action, Martial Arts",OVA,1,4.76,115
3581,10348,Fireball Charming,Sci-Fi,TV,13,6.94,5640
8583,30118,Futari wa Nakayoshi: Goo to Sue,"Kids, Slice of Life",TV,84,4.75,40
5352,7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",Movie,1,6.48,557
10893,28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,"Drama, Kids",OVA,1,5.83,50
3330,993,Dual Parallel! Trouble Adventures Special,"Comedy, Drama, Harem, Mecha, Romance, Sci-Fi",Special,1,7.02,3631
9723,8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,6.57,187
76,31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,"Action, Adventure, Comedy, Drama, Shounen, Supernatural",TV,39,8.57,74074
6187,21999,Duel Masters Victory V3,"Action, Adventure, Comedy, Shounen",TV,51,6.22,364
5747,13215,Guskou Budori no Denki (2012),"Drama, Fantasy, Kids, Slice of Life",Movie,1,6.36,2936
6942,4718,AIKa: Special Trial,Ecchi,Special,1,5.83,4116
8902,30134,Hong Gil Dong 2084,"Action, Adventure",Movie,1,5.0,55
796,9982,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,5,7.83,83421
3681,17113,Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,"Comedy, Ecchi, Kids, Shounen",Movie,1,6.91,623
6843,26085,Military!,"Comedy, Ecchi, Military, Seinen, Slice of Life",TV,12,5.91,19761
1852,5065,Detroit Metal City: Birth of the Metal Devil,"Comedy, Music, Parody, Romance",Special,1,7.42,16101
360,23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407
5660,31927,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",Movie,1,6.39,4893
6625,2527,Kotetsu no Daibouken,"Action, Comedy, Ecchi, Fantasy, Magic, Romance, Sci-Fi, Shounen",OVA,2,6.03,1420
3394,2493,Touch 3: Kimi ga Toorisugita Ato ni - Don&#039;t Pass Me By,"Drama, School, Sports",Movie,1,7.01,1032
5364,2052,Nozomi Witches,"Romance, Sports",OVA,3,6.48,556
1880,5141,Taishou Yakyuu Musume.,"Comedy, Historical, School, Seinen, Sports",TV,12,7.42,12248
7388,13515,Neo Satomi Hakkenden: Satomi-chanchi no Hachi Danshi,Comedy,ONA,1,5.48,354
968,2213,Black Jack (TV),Drama,TV,61,7.74,15552
9843,17624,Omakase Scrappers,"Adventure, Comedy, Sci-Fi",TV,39,6.89,81
10028,17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"Kids, Sports",Movie,1,4.5,73
7849,30326,Ushi Atama,Dementia,Movie,1,4.87,120
11982,7110,Shounen Maid Kuuro-kun: Tenshi no Uta,"Hentai, Yaoi",OVA,1,5.79,9820
6642,16317,Ishida to Asakura,"Comedy, School, Seinen",TV,12,6.02,9800
101,18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.5,245026
6051,4484,"Umi no Yami, Tsuki no Kage","Drama, Horror, Romance",OVA,3,6.27,483
8177,30152,au x Rope,"Comedy, Slice of Life",ONA,3,3.67,67
10551,30537,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,"Action, Comedy, Mystery, Super Power",Special,1,6.06,1111
1261,9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",Movie,1,7.61,2842
778,2994,Death Note Rewrite,"Mystery, Police, Psychological, Supernatural, Thriller",Special,2,7.84,88699
5887,6496,Cutey Honey Flash: The Movie,"Adventure, Comedy, Magic, Romance",Movie,1,6.32,1577
2514,898,Dragon Ball Z Movie 05: Tobikkiri no Saikyou tai Saikyou,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.24,59207
6263,12447,Ben-To Picture Drama,Comedy,Special,6,6.19,6718
4170,4793,Pokemon: Pichu to Pikachu,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.79,22352
2407,1086,Kenran Butou Sai: The Mars Daybreak,"Adventure, Comedy, Mecha, Military, Romance, Sci-Fi, Shounen",TV,26,7.27,13265
1887,3549,Allison to Lillia,"Action, Adventure, Shounen",TV,26,7.41,27571
499,1254,Saint Seiya,"Adventure, Fantasy, Sci-Fi, Shounen",TV,114,8.03,70559
3993,25859,Re-Kan!,"Comedy, School, Seinen, Supernatural",TV,13,6.83,37544
7879,6830,Hinomaru Hatanosuke: Inazuma-gumi Tobatsu no Maki,"Action, Historical, Samurai",Movie,1,4.78,432
5714,4014,Choujin Locke: Lord Leon,"Action, Sci-Fi, Super Power",OVA,3,6.37,483
7005,31966,Sword Gai,"Action, Seinen, Supernatural",ONA,1,5.8,210
1650,656,Air in Summer,"Comedy, Drama, Historical, Romance, Supernatural",Special,2,7.47,29514
12166,3553,Reyon Densetsu Flair,"Action, Demons, Fantasy, Hentai",OVA,2,5.41,556
8230,29373,Bip to Bap,"Adventure, Kids",TV,4,4.2,46
10655,4682,Ultra Nyan 2: The Great Happy Operation,"Comedy, Kids",Movie,1,6.15,133
3345,11227,Rinne no Lagrange,"Action, Comedy, Mecha, Sci-Fi",TV,12,7.02,41486
7447,21607,Picotopia,"Fantasy, Music",ONA,1,5.42,547
4379,1480,Sky Girls OVA,"Mecha, Military, Sci-Fi",OVA,1,6.74,5673
5322,31630,"Gyakuten Saiban: Sono &quot;Shinjitsu&quot;, Igi Ari!","Comedy, Drama, Mystery, Police",TV,24,6.49,61410
7963,4396,Osaru no Kantai,"Military, Music",Movie,1,4.42,530
6761,8722,Ten no Kawa,"Fantasy, Music",Music,1,5.95,471
3455,6973,Senkou no Night Raid,"Action, Historical, Military, Super Power",TV,13,6.99,28284
11765,4494,Enyoku,Hentai,OVA,1,6.13,1748
10640,26447,Uchuusen Sagittarius Pilot,"Adventure, Sci-Fi",Special,1,5.67,78
4765,24695,Gokukoku no Brynhildr Special,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",Special,1,6.64,20758
7346,11389,Happy Kappy Recap,"Comedy, Fantasy, Shoujo",Special,1,5.52,191
9937,12359,Pecola,Kids,TV,26,5.35,147
3873,4411,Mirai Robo Daltanias,"Comedy, Mecha, Shounen, Space",TV,47,6.86,509
5097,382,Futari Ecchi,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4,6.55,19907
6748,20557,11eyes Picture Drama,Comedy,Special,13,5.95,2505
3493,261,Happy☆Lesson: Advance,"Comedy, Harem, Romance, Slice of Life",TV,13,6.97,9989
8158,33232,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",Movie,1,7.18,210
2320,2589,Black Cat Special,"Action, Comedy, Shounen",Special,1,7.29,15333
3827,3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space",Movie,1,6.87,1896
5470,31914,Shoujo-tachi wa Kouya wo Mezasu,School,TV,12,6.45,60452
7669,29107,Banana Mura ni Ame ga Furu,"Kids, Music",Music,1,5.16,113
2783,16385,Dog Days&#039;&#039;,"Action, Adventure, Fantasy, Magic",TV,12,7.16,34576
7969,33696,3D Onara Gorou ga Dance Dance Dance!!,"Comedy, Music",Music,1,4.39,624
1665,7337,"Hetalia Axis Powers Movie: Paint it, White","Comedy, Historical, Parody",Movie,1,7.47,36986
528,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"Comedy, Drama, Shoujo",OVA,1,8.0,9268
1269,1919,Urusei Yatsura OVA,"Adventure, Comedy, Sci-Fi",OVA,11,7.61,2470
10119,15393,Sakura no Ondo,Drama,Movie,1,6.38,1498
2964,9716,Rurouni Kenshin: Review Special,"Action, Comedy, Samurai, Shounen",Special,1,7.12,3323
5236,6743,Utawarerumono OVA Picture Drama,"Comedy, Fantasy",Special,3,6.52,3359
202,138,Hunter x Hunter: Greed Island,"Action, Adventure, Shounen, Super Power",OVA,8,8.33,57029
2684,2931,Mokke,"Mystery, Slice of Life, Supernatural",TV,24,7.19,8362
6999,10520,Nurse Witch Komugi-chan Magikarte Z Special,"Comedy, Parody",Special,1,5.8,1227
1658,20509,Fate/kaleid liner Prisma☆Illya 2wei!,"Action, Comedy, Fantasy, Magic",TV,10,7.47,56859
2187,24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,7.33,91049
11434,23719,Rennyuu Tales The Animation,Hentai,OVA,1,6.62,1859
8606,20199,Ganbare Gonbe,"Comedy, Kids, Parody",TV,77,6.67,62
10475,6519,Tamagotchi Honto no Hanashi,Kids,Movie,1,6.1,161
532,31973,Mobile Suit Gundam Thunderbolt,"Action, Drama, Mecha, Military, Sci-Fi, Space",ONA,4,8.0,14419
10874,5234,Zettai Yareru Greece Shinwa,"Comedy, Ecchi",TV,13,6.22,284
2862,3737,Usavich,"Adventure, Comedy",TV,13,7.15,4675
3689,21407,Happiness Charge Precure!,"Action, Fantasy, Magic, Shoujo",TV,49,6.91,4884
8876,13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power",TV,38,6.62,151
1945,1526,Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario,"Action, Adventure, Drama, Fantasy, Kids",Movie,1,7.4,46887
8522,6593,Elmer no Bouken: My Father&#039;s Dragon,"Adventure, Fantasy, Kids",OVA,1,6.44,125
6436,9829,Yonimo Osoroshii Nihon Mukashibanashi,"Dementia, Horror, Psychological",OVA,3,6.12,655
2113,3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports",TV,137,7.35,3623
419,12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Demons, Drama, Fantasy, Horror, Military, Seinen, Supernatural",Movie,1,8.09,66721
7241,2258,Choro Q Dagram,"Comedy, Mecha, Sci-Fi, Shounen",Movie,1,5.61,403
2399,384,Gantz,"Action, Drama, Horror, Psychological, Sci-Fi, Supernatural",TV,13,7.27,165335
1718,465,One Piece Movie 7: Karakuri-jou no Mecha Kyohei,"Adventure, Comedy, Fantasy, Shounen",Movie,1,7.46,33028
3496,1501,Kaleido Star: Good da yo! Goood!!,Comedy,OVA,1,6.97,5044
10103,8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,5.59,102
100,30230,Diamond no Ace: Second Season,"Comedy, School, Shounen, Sports",TV,51,8.5,38531
2063,20359,Yamada-kun to 7-nin no Majo,"Comedy, School, Shounen, Supernatural",ONA,1,7.37,23937
4933,9857,Bakusou Kyoudai Let&#039;s &amp; Go Special,"Adventure, Cars, Shounen, Sports",Special,1,6.59,344
11354,22039,Mou Hasamazu ni wa Irarenai♥: Hoshi ni Onegai shitara Konnani Okkiku Nacchatta!,Hentai,OVA,1,6.77,1990
6364,33734,Samurai Noodles: The Originator,"Historical, Samurai",ONA,1,6.15,254
9227,30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,"Drama, Kids",OVA,1,7.0,34
5336,5056,Penguin Musume♥Heart Special,"Comedy, Ecchi, School, Slice of Life",Special,1,6.49,2564
9794,30144,Nyuru Nyuru!! Kakusen-kun 2nd Season,Comedy,TV,13,5.1,152
7169,25975,I Love Sky,"Comedy, Kids",Special,1,5.67,121
10784,15815,"Yakeato no, Okashi no Ki","Drama, Kids",Special,1,6.92,88
1031,1281,Gakkou no Kaidan,"Horror, Mystery, Supernatural",TV,19,7.71,42033
4285,17655,Mobile Suit Gundam AGE: Memory of Eden,"Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.76,2405
3855,2579,Anime 80-nichikan Sekai Isshuu,"Adventure, Historical, Kids, Romance",TV,26,6.86,2258
3860,11457,Chibi☆Devi!,"Fantasy, Shoujo, Supernatural",TV,75,6.86,8186
274,1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,8.23,23130
6249,1940,Outlanders,"Adventure, Comedy, Ecchi, Sci-Fi, Shounen",OVA,1,6.2,2655
10089,20003,Roppou Yabure-kun,Slice of Life,TV,110,6.75,64
8066,6073,21 Emon Uchuu e Irasshai!,"Comedy, Sci-Fi, Space",Movie,1,5.05,216
1379,18465,Genshiken Nidaime,"Comedy, Parody, Slice of Life",TV,13,7.56,29952
4131,2603,Mushi-Uta,"Action, Fantasy, Sci-Fi",TV,12,6.8,11867
1592,16353,Love Lab,"Comedy, Romance, School",TV,13,7.49,79493
3882,20843,"Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music... Specials",Comedy,Special,2,6.86,4645
6518,28247,Pankis! 2-jigen,"Comedy, Music",TV,24,6.08,331
2659,32094,Reikenzan: Hoshikuzu-tachi no Utage,"Comedy, Fantasy, Magic",TV,12,7.2,30153
5509,4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",TV,26,6.43,645
11968,5890,Inko,"Hentai, Yuri",OVA,3,5.81,2226
3456,8800,Senkou no Night Raid Specials,"Action, Historical, Military, Super Power",Special,3,6.99,3667
6262,2824,Barbapapa Sekai wo Mawaru,"Adventure, Comedy",TV,50,6.19,528
3637,3098,Shutsugeki! Machine Robo Rescue,"Action, Mecha, Sci-Fi",TV,53,6.93,636
6080,2388,Tachiguishi Retsuden,Comedy,Movie,1,6.26,445
4039,27419,"Tari Tari: Kumottari, Kagayaitari, Mata Itsuka Utattari","Music, School, Slice of Life",Special,1,6.82,3466
9688,33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,6.43,507
4008,2576,Araiguma Rascal,"Drama, Historical, Slice of Life",TV,52,6.82,935
6192,1955,Kimagure Robot,"Comedy, Fantasy, Sci-Fi",TV,10,6.22,1521
8101,14183,Aitsu to Lullaby: Suiyobi no Cinderella,"Drama, Romance, Shounen",Movie,1,6.05,194
11735,32982,Imakara Atashi......,Hentai,OVA,2,6.17,875
6896,1992,Chou Kousoku Gran Doll,"Action, Comedy, Mecha, School",OVA,3,5.86,837
9006,3947,Jarinko Chie (TV),"Comedy, Drama, Slice of Life",TV,64,7.11,323
10127,10077,Sango no Umi to Ouji,Fantasy,OVA,1,6.16,132
1112,1478,City Hunter: Goodbye My Sweetheart,"Adventure, Comedy, Shounen",Special,1,7.67,2832
4566,4112,Mouse and His Child,Adventure,Movie,1,6.69,211
8904,30058,Hong Ling Jin Xia,"Action, School",ONA,1,5.85,106
10672,33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,13,6.2,52
9954,7709,Peng You Town,"Kids, Slice of Life",Special,1,5.24,149
606,4447,Detective Conan Movie 12: Full Score of Fear,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1,7.94,19290
2192,5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,7.33,125614
5313,4418,Catman Series II,"Comedy, Fantasy, Slice of Life",ONA,8,6.49,755
7040,30234,1989,"Music, Space",Music,1,5.77,374
9217,17483,Kiki to Lala no Hansel to Gretel,Kids,OVA,1,4.0,82
7377,20547,Top wo Nerae 2! Kagaku Kouza,Sci-Fi,Special,3,5.49,737
6882,1076,Wizardry,"Action, Adventure, Fantasy",OVA,1,5.88,991
3900,293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,16,6.85,12227
1838,32175,Shounen Maid,"Comedy, Shoujo, Slice of Life",TV,12,7.43,30363
11731,213,Pia Carrot e Youkoso!!,"Comedy, Hentai, Romance",OVA,3,6.19,2108
8576,13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109
12228,5547,Kateikyoushi Bishounen Kari,Hentai,OVA,1,5.03,315
9786,22849,Nyamen,Comedy,TV,12,5.62,414
2512,1778,Dae Jang Geum: Jang Geum&#039;s Dream,"Adventure, Comedy, Historical",TV,26,7.24,1315
4716,1189,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65,4106
8194,22451,Bad Badtz-Maru no Ookami ga Kita!,"Fantasy, Kids",OVA,1,5.7,116
7729,8645,Kitte no Nai Okurimono,"Kids, Music",Music,1,5.09,223
3760,2784,Gift: Eternal Rainbow Special,"Comedy, Ecchi, Harem, Magic, Romance",Special,1,6.89,5505
1635,1190,Prince of Tennis: A Day on Survival Mountain,"Adventure, Comedy, Shounen, Sports",OVA,1,7.48,11817
5413,7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Movie,1,6.46,557
898,2112,Over Drive,"Shounen, Sports",TV,26,7.78,28007
12222,5552,Rebiya,Hentai,OVA,1,5.11,269
6380,22099,Hero Bank,"Game, Kids",TV,51,6.15,1946
5794,19573,Short Peace Opening,"Fantasy, Sci-Fi, Supernatural",Special,1,6.35,2790
10514,23723,Teppen,"Action, Comedy",OVA,2,4.69,86
391,27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506
1960,3006,Atashin&#039;chi,"Comedy, Slice of Life",TV,330,7.39,1524
10546,16746,The War of Great Monsters,"Action, Shounen, Supernatural",Movie,1,3.89,65
9402,17104,Lolling Seutajeu (Movie),"Kids, Sports",Movie,1,6.0,63
10428,25101,Sumiko,"Comedy, Kids, Slice of Life",Special,2,4.54,72
10310,16804,Solar I.II.III,"Action, Mecha, Shounen",Movie,1,5.3,106
3717,1112,Vandread: Taidou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",OVA,1,6.91,5185
